측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),이산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥),일산화탄소농도(ppm)
20191025,정릉로,0.052,0.007,,0.004,20.0,13.0,0.4
20191025,종로,0.026,0.025,,0.003,21.0,8.0,0.4
20191025,종로구,0.021,0.023,,0.003,23.0,11.0,0.4
20191025,중구,0.022,0.03,,0.003,21.0,11.0,0.4
20191025,중랑구,0.02,0.027,,0.002,26.0,8.0,0.4
20191025,천호대로,0.036,0.021,,0.003,29.0,12.0,0.4
20191025,청계천(청계천로),,,,,15.0,13.0,
20191025,청계천로,0.033,0.023,,0.004,25.0,13.0,0.6
20191025,파출소1(태평로),,,,,20.0,17.0,
20191025,파출소2(명동),,,,,16.0,14.0,
20191025,학교1(덕수초),,,,,12.0,11.0,
20191025,학교2(재동초),,,,,12.0,11.0,
20191025,학교3(운현초),,,,,14.0,12.0,
20191025,학교4(금화초),,,,,14.0,13.0,
20191025,학교5(효제초),,,,,13.0,12.0,
20191025,학교6(충무초),,,,,14.0,13.0,
20191025,학교7(창덕여중),,,,,13.0,12.0,
20191025,학교8(덕성여중),,,,,12.0,11.0,
20191025,한강대로,0.034,0.023,,0.004,23.0,11.0,0.6
20191025,행주,0.02,0.028,,0.004,30.0,13.0,0.6
20191025,홍릉로,0.03,0.022,,0.003,32.0,15.0,0.6
20191025,화랑로,0.033,0.016,,0.002,31.0,12.0,0.3
20191024,강남구,0.028,0.03,,0.003,35.0,18.0,0.5
20191024,강남구청1(SGA),,,,,24.0,21.0,
20191024,강남구청2(랩코),,,,,23.0,20.0,
20191024,강남구청3(센트리),,,,,32.0,22.0,
20191024,강동구,0.021,0.031,,0.003,35.0,21.0,0.4
20191024,강변북로,0.023,0.03,,0.004,26.0,14.0,0.4
20191024,강북구,0.015,0.027,,0.002,32.0,20.0,0.4
20191024,강서구,0.032,0.02,,0.004,41.0,21.0,0.5
20191024,공사장1(삼성병원),,,,,43.0,17.0,
20191024,공사장2(신문로),,,,,130.0,38.0,
20191024,공사장3(효제동),,,,,64.0,34.0,
20191024,공사장4(저동2지구),,,,,38.0,25.0,
20191024,공사장5(효제동),,,,,45.0,30.0,
20191024,공사장6(세운재정비촉진지구),,,,,67.0,29.0,
20191024,공사장7,,,,,40.0,25.0,
20191024,공원1(종묘),,,,,21.0,19.0,
20191024,공원2(경희궁),,,,,21.0,19.0,
20191024,공항대로,0.044,0.012,,0.005,41.0,20.0,0.5
20191024,관악구,0.017,0.018,,0.003,37.0,17.0,0.5
20191024,관악산,0.009,0.026,,0.003,33.0,21.0,0.5
20191024,광진구,0.017,0.034,,0.002,31.0,17.0,0.8
20191024,구로구,0.024,0.035,,0.003,26.0,11.0,0.4
20191024,궁동,0.027,0.014,,0.004,31.0,19.0,0.4
20191024,금천구,0.023,0.026,,0.003,26.0,16.0,0.4
20191024,남산,0.007,0.039,,0.003,33.0,20.0,0.5
20191024,노원구,0.011,0.026,,0.004,31.0,21.0,0.4
20191024,도로변1(광화문역),,,,,19.0,18.0,
20191024,도로변10(종로5가-2),,,,,23.0,14.0,
20191024,도로변2(종로5가),,,,,24.0,21.0,
20191024,도로변3(종각역),,,,,24.0,21.0,
20191024,도로변5(명동역),,,,,25.0,21.0,
20191024,도로변6(종로3가역),,,,,23.0,20.0,
20191024,도로변7(충무로역),,,,,27.0,23.0,
20191024,도로변8(경복궁역),,,,,21.0,19.0,
20191024,도로변9(동대문역사공원역),,,,,25.0,22.0,
20191024,도봉구,0.019,0.03,,0.002,23.0,13.0,0.5
20191024,동대문구,,,,,,,
20191024,동작구,0.028,0.023,,0.003,34.0,20.0,0.4
20191024,동작대로,0.05,0.016,,0.005,30.0,12.0,0.5
20191024,마포구,0.025,0.041,,0.002,33.0,19.0,0.5
20191024,마포아트센터,0.021,0.036,,0.003,32.0,16.0,0.3
20191024,북한산,0.005,0.04,,0.002,19.0,12.0,0.4
20191024,서대문구,0.008,0.047,,0.003,23.0,12.0,0.6
20191024,서울숲,0.018,0.031,,0.004,39.0,18.0,1.1
20191024,서초구,0.024,0.038,,0.003,28.0,13.0,0.3
20191024,성동구,0.023,0.034,,0.004,28.0,16.0,0.4
20191024,성북구,0.027,0.026,,0.002,40.0,13.0,0.6
20191024,세곡,0.024,0.021,,0.003,28.0,16.0,0.5
20191024,송파구,0.023,0.036,,0.002,27.0,17.0,0.4
20191024,시장1(통인시장),,,,,21.0,18.0,
20191024,시장2(남대문시장),,,,,25.0,22.0,
20191024,시장3(중부시장),,,,,21.0,19.0,
20191024,시장4(방산시장),,,,,25.0,21.0,
20191024,시장5(동대문쇼핑센터),,,,,28.0,23.0,
20191024,시흥대로,0.063,0.011,,0.003,33.0,18.0,0.8
20191024,신촌로,0.032,0.031,,0.003,33.0,19.0,0.5
20191024,양천구,0.035,0.03,,0.008,41.0,20.0,0.5
20191024,영등포구,0.028,0.029,,0.003,26.0,17.0,0.4
20191024,영등포로,0.038,0.024,,0.003,36.0,21.0,0.6
20191024,올림픽공원,0.015,0.029,,0.001,31.0,17.0,0.5
20191024,용산구,0.021,0.033,,0.002,23.0,17.0,0.4
20191024,은평구,0.019,0.04,,0.004,27.0,16.0,0.6
20191024,을지로(금속),,,,,27.0,23.0,
20191024,을지인쇄골목1(인쇄골목),,,,,49.0,24.0,
20191024,을지인쇄골목2(인쇄골목),,,,,23.0,21.0,
20191024,자연사박물관,,,,,29.0,18.0,
20191024,정릉로,0.054,0.007,,0.004,25.0,18.0,0.5
20191024,종로,0.039,0.019,,0.003,27.0,14.0,0.6
20191024,종로구,0.024,0.025,,0.003,28.0,18.0,0.5
20191024,중구,0.027,0.031,,0.003,27.0,18.0,0.5
20191024,중랑구,0.015,0.035,,0.002,21.0,9.0,0.4
20191024,천호대로,0.037,0.024,,0.003,36.0,17.0,0.5
20191024,청계천(청계천로),,,,,25.0,21.0,
20191024,청계천로,0.037,0.023,,0.004,32.0,20.0,0.7
20191024,파출소1(태평로),,,,,27.0,22.0,
20191024,파출소2(명동),,,,,23.0,20.0,
20191024,학교1(덕수초),,,,,21.0,19.0,
20191024,학교2(재동초),,,,,20.0,18.0,
20191024,학교3(운현초),,,,,22.0,19.0,
20191024,학교4(금화초),,,,,21.0,19.0,
20191024,학교5(효제초),,,,,20.0,18.0,
20191024,학교6(충무초),,,,,24.0,21.0,
20191024,학교7(창덕여중),,,,,21.0,19.0,
20191024,학교8(덕성여중),,,,,20.0,19.0,
20191024,한강대로,0.034,0.026,,0.004,28.0,15.0,0.7
20191024,행주,0.023,0.028,,0.004,37.0,18.0,0.7
20191024,홍릉로,0.032,0.023,,0.003,36.0,19.0,0.7
20191024,화랑로,0.04,0.012,,0.002,43.0,19.0,0.5
20191023,강남구,0.043,0.017,,0.009,26.0,13.0,0.5
20191023,강남구청1(SGA),,,,,21.0,18.0,
20191023,강남구청2(랩코),,,,,17.0,15.0,
20191023,강남구청3(센트리),,,,,22.0,15.0,
20191023,강남대로,,,,,,,
20191023,강동구,0.028,0.015,,0.003,26.0,16.0,0.4
20191023,강변북로,0.027,0.021,,0.004,17.0,9.0,0.4
20191023,강북구,0.016,0.021,,0.002,26.0,16.0,0.4
20191023,강서구,0.032,0.019,,0.004,28.0,16.0,0.5
20191023,공사장1(삼성병원),,,,,26.0,13.0,
20191023,공사장2(신문로),,,,,80.0,25.0,
20191023,공사장3(효제동),,,,,58.0,27.0,
20191023,공사장4(저동2지구),,,,,29.0,19.0,
20191023,공사장5(효제동),,,,,30.0,20.0,
20191023,공사장6(세운재정비촉진지구),,,,,54.0,22.0,
20191023,공사장7,,,,,27.0,17.0,
20191023,공원1(종묘),,,,,18.0,17.0,
20191023,공원2(경희궁),,,,,18.0,16.0,
20191023,공항대로,0.042,0.01,,0.005,32.0,17.0,0.5
20191023,관악구,0.024,0.008,,0.004,30.0,16.0,0.5
20191023,관악산,0.012,0.023,,0.003,23.0,14.0,0.4
20191023,광진구,0.019,0.023,,0.002,21.0,14.0,0.7
20191023,구로구,0.03,0.025,,0.003,18.0,8.0,0.3
20191023,궁동,0.034,0.01,,0.004,23.0,15.0,0.4
20191023,금천구,0.033,0.015,,0.003,23.0,16.0,0.4
20191023,남산,0.007,0.026,,0.003,24.0,15.0,0.5
20191023,노원구,0.016,0.016,,0.004,25.0,18.0,0.5
20191023,도로변1(광화문역),,,,,17.0,16.0,
20191023,도로변10(종로5가-2),,,,,16.0,9.0,
20191023,도로변2(종로5가),,,,,19.0,17.0,
20191023,도로변3(종각역),,,,,21.0,19.0,
20191023,도로변4(을지로입구역),,,,,,,
20191023,도로변5(명동역),,,,,20.0,18.0,
20191023,도로변6(종로3가역),,,,,22.0,19.0,
20191023,도로변7(충무로역),,,,,22.0,19.0,
20191023,도로변8(경복궁역),,,,,18.0,17.0,
20191023,도로변9(동대문역사공원역),,,,,21.0,19.0,
20191023,도봉구,0.024,0.02,,0.002,17.0,11.0,0.5
20191023,도산대로,,,,,,,
20191023,동대문구,,,,,,,
20191023,동작구,0.039,0.011,,0.003,30.0,19.0,0.5
20191023,동작대로,0.051,0.008,,0.005,26.0,11.0,0.6
20191023,마포구,0.031,0.023,,0.002,25.0,14.0,0.5
20191023,마포아트센터,0.027,0.024,,0.003,25.0,13.0,0.3
20191023,북한산,0.009,0.031,,0.002,14.0,8.0,0.4
20191023,서대문구,0.016,0.03,,0.003,18.0,9.0,0.6
20191023,서울숲,0.018,0.022,,0.005,26.0,14.0,1.1
20191023,서초구,0.031,0.022,,0.003,19.0,10.0,0.3
20191023,성동구,0.021,0.029,,0.005,20.0,12.0,0.4
20191023,성북구,0.035,0.015,,0.002,33.0,11.0,0.6
20191023,세곡,0.029,0.01,,0.003,26.0,15.0,0.6
20191023,송파구,0.035,0.016,,0.003,25.0,14.0,0.5
20191023,시장1(통인시장),,,,,18.0,16.0,
20191023,시장2(남대문시장),,,,,20.0,18.0,
20191023,시장3(중부시장),,,,,16.0,15.0,
20191023,시장4(방산시장),,,,,20.0,18.0,
20191023,시장5(동대문쇼핑센터),,,,,23.0,20.0,
20191023,시흥대로,0.063,0.005,,0.004,31.0,16.0,0.8
20191023,신촌로,0.035,0.019,,0.003,26.0,16.0,0.5
20191023,양천구,0.035,0.024,,0.008,30.0,16.0,0.5
20191023,영등포구,0.03,0.021,,0.002,19.0,13.0,0.3
20191023,영등포로,0.046,0.012,,0.003,29.0,18.0,0.6
20191023,올림픽공원,0.025,0.011,,0.002,29.0,14.0,0.6
20191023,용산구,0.027,0.021,,0.002,15.0,13.0,0.4
20191023,은평구,0.02,0.031,,0.004,18.0,12.0,0.5
20191023,을지로(금속),,,,,25.0,21.0,
20191023,을지인쇄골목1(인쇄골목),,,,,42.0,19.0,
20191023,을지인쇄골목2(인쇄골목),,,,,19.0,17.0,
20191023,자연사박물관,,,,,23.0,13.0,
20191023,정릉로,0.056,0.005,,0.004,20.0,17.0,0.5
20191023,종로,0.041,0.011,,0.003,21.0,11.0,0.5
20191023,종로구,0.03,0.016,,0.003,22.0,15.0,0.5
20191023,중구,0.034,0.019,,0.003,21.0,14.0,0.5
20191023,중랑구,,,,,,,
20191023,천호대로,0.04,0.009,,0.003,31.0,16.0,0.5
20191023,청계천(청계천로),,,,,23.0,21.0,
20191023,청계천로,0.039,0.014,,0.004,25.0,17.0,0.7
20191023,파출소1(태평로),,,,,24.0,20.0,
20191023,파출소2(명동),,,,,20.0,18.0,
20191023,학교1(덕수초),,,,,18.0,17.0,
20191023,학교2(재동초),,,,,18.0,16.0,
20191023,학교3(운현초),,,,,19.0,16.0,
20191023,학교4(금화초),,,,,19.0,17.0,
20191023,학교5(효제초),,,,,17.0,16.0,
20191023,학교6(충무초),,,,,17.0,15.0,
20191023,학교7(창덕여중),,,,,19.0,17.0,
20191023,학교8(덕성여중),,,,,17.0,15.0,
20191023,한강대로,0.04,0.014,,0.004,21.0,13.0,0.7
20191023,행주,0.039,0.01,,0.004,39.0,20.0,0.8
20191023,홍릉로,0.035,0.016,,0.003,27.0,16.0,0.6
20191023,화랑로,0.038,0.008,,0.002,34.0,17.0,0.5
20191022,강남구,0.064,0.021,,0.012,38.0,21.0,0.7
20191022,강남구청1(SGA),,,,,34.0,28.0,
20191022,강남구청2(랩코),,,,,30.0,25.0,
20191022,강남구청3(센트리),,,,,42.0,30.0,
20191022,강남대로,,,,,,,
20191022,강동구,0.033,0.016,,0.003,40.0,25.0,0.5
20191022,강변북로,0.053,0.01,,0.004,34.0,20.0,0.6
20191022,강북구,0.024,0.022,,0.002,47.0,30.0,0.5
20191022,강서구,0.043,0.018,,0.006,50.0,30.0,0.7
20191022,공사장1(삼성병원),,,,,49.0,27.0,
20191022,공사장2(신문로),,,,,127.0,47.0,
20191022,공사장3(효제동),,,,,116.0,52.0,
20191022,공사장4(저동2지구),,,,,49.0,36.0,
20191022,공사장5(효제동),,,,,67.0,50.0,
20191022,공사장6(세운재정비촉진지구),,,,,73.0,40.0,
20191022,공사장7,,,,,48.0,32.0,
20191022,공원1(종묘),,,,,32.0,27.0,
20191022,공원2(경희궁),,,,,32.0,26.0,
20191022,공항대로,0.055,0.01,,0.005,51.0,29.0,0.6
20191022,관악구,0.033,0.012,,0.004,52.0,34.0,0.7
20191022,관악산,0.017,0.023,,0.003,38.0,24.0,0.5
20191022,광진구,0.025,0.021,,0.002,34.0,22.0,0.8
20191022,구로구,0.039,0.025,,0.004,31.0,17.0,0.4
20191022,궁동,0.038,0.011,,0.004,40.0,26.0,0.4
20191022,금천구,0.046,0.012,,0.003,37.0,26.0,0.6
20191022,남산,0.007,0.03,,0.003,43.0,26.0,0.6
20191022,노원구,0.022,0.014,,0.004,40.0,29.0,0.6
20191022,도로변1(광화문역),,,,,30.0,25.0,
20191022,도로변10(종로5가-2),,,,,32.0,20.0,
20191022,도로변2(종로5가),,,,,33.0,28.0,
20191022,도로변3(종각역),,,,,37.0,30.0,
20191022,도로변5(명동역),,,,,34.0,28.0,
20191022,도로변6(종로3가역),,,,,36.0,29.0,
20191022,도로변7(충무로역),,,,,35.0,28.0,
20191022,도로변8(경복궁역),,,,,34.0,28.0,
20191022,도로변9(동대문역사공원역),,,,,35.0,29.0,
20191022,도봉구,0.03,0.02,,0.003,36.0,24.0,0.6
20191022,도산대로,,,,,,,
20191022,동대문구,,,,,,,
20191022,동작구,0.045,0.013,,0.003,43.0,28.0,0.6
20191022,동작대로,0.06,0.008,,0.006,41.0,19.0,0.7
20191022,마포구,0.041,0.027,,0.002,51.0,35.0,0.5
20191022,마포아트센터,0.037,0.024,,0.004,42.0,23.0,0.4
20191022,북한산,0.011,0.034,,0.002,27.0,17.0,0.5
20191022,서대문구,0.022,0.033,,0.003,33.0,18.0,0.7
20191022,서울숲,0.03,0.013,,0.004,40.0,22.0,1.2
20191022,서초구,0.046,0.016,,0.003,35.0,19.0,0.5
20191022,성동구,0.037,0.022,,0.004,32.0,19.0,0.5
20191022,성북구,0.042,0.016,,0.002,52.0,22.0,0.7
20191022,세곡,0.034,0.012,,0.003,36.0,21.0,0.7
20191022,송파구,0.044,0.017,,0.003,35.0,21.0,0.7
20191022,시장1(통인시장),,,,,32.0,26.0,
20191022,시장2(남대문시장),,,,,34.0,28.0,
20191022,시장3(중부시장),,,,,29.0,25.0,
20191022,시장4(방산시장),,,,,33.0,27.0,
20191022,시장5(동대문쇼핑센터),,,,,35.0,29.0,
20191022,시흥대로,0.069,0.007,,0.004,44.0,24.0,0.9
20191022,신촌로,0.054,0.014,,0.003,46.0,29.0,0.7
20191022,양천구,0.047,0.024,,0.008,50.0,30.0,0.6
20191022,영등포구,0.042,0.019,,0.002,35.0,24.0,0.5
20191022,영등포로,0.057,0.012,,0.004,49.0,32.0,0.8
20191022,올림픽공원,0.027,0.013,,0.003,43.0,20.0,0.7
20191022,용산구,0.038,0.018,,0.003,30.0,24.0,0.5
20191022,은평구,0.029,0.03,,0.004,34.0,22.0,0.7
20191022,을지로(금속),,,,,41.0,33.0,
20191022,을지인쇄골목1(인쇄골목),,,,,67.0,37.0,
20191022,을지인쇄골목2(인쇄골목),,,,,32.0,27.0,
20191022,자연사박물관,,,,,39.0,25.0,
20191022,정릉로,0.069,0.005,,0.004,35.0,28.0,0.7
20191022,종로,0.043,0.015,,0.003,33.0,20.0,0.6
20191022,종로구,0.04,0.016,,0.003,39.0,26.0,0.7
20191022,중구,0.041,0.021,,0.003,35.0,24.0,0.6
20191022,중랑구,,,,,,,
20191022,천호대로,0.046,0.01,,0.003,43.0,22.0,0.6
20191022,청계천(청계천로),,,,,36.0,30.0,
20191022,청계천로,0.052,0.013,,0.004,42.0,29.0,1.0
20191022,파출소1(태평로),,,,,37.0,29.0,
20191022,파출소2(명동),,,,,33.0,28.0,
20191022,학교1(덕수초),,,,,31.0,26.0,
20191022,학교2(재동초),,,,,31.0,26.0,
20191022,학교3(운현초),,,,,32.0,26.0,
20191022,학교4(금화초),,,,,32.0,27.0,
20191022,학교5(효제초),,,,,31.0,26.0,
20191022,학교6(충무초),,,,,30.0,25.0,
20191022,학교7(창덕여중),,,,,32.0,27.0,
20191022,학교8(덕성여중),,,,,30.0,26.0,
20191022,한강대로,0.049,0.015,,0.004,37.0,23.0,0.9
20191022,행주,0.041,0.017,,0.004,58.0,32.0,0.9
20191022,홍릉로,0.041,0.015,,0.003,45.0,26.0,0.7
20191022,화랑로,0.037,0.011,,0.002,47.0,25.0,0.6
20191021,강남구,0.061,0.027,,0.011,39.0,21.0,0.7
20191021,강남구청1(SGA),,,,,38.0,31.0,
20191021,강남구청2(랩코),,,,,33.0,27.0,
20191021,강남구청3(센트리),,,,,44.0,32.0,
20191021,강동구,0.034,0.016,,0.003,42.0,25.0,0.6
20191021,강변북로,0.054,0.011,,0.004,37.0,22.0,0.6
20191021,강북구,0.02,0.025,,0.002,47.0,29.0,0.5
20191021,강서구,0.04,0.02,,0.006,56.0,29.0,0.7
20191021,공사장1(삼성병원),,,,,54.0,30.0,
20191021,공사장2(신문로),,,,,157.0,54.0,
20191021,공사장3(효제동),,,,,43.0,32.0,
20191021,공사장4(저동2지구),,,,,55.0,40.0,
20191021,공사장5(효제동),,,,,61.0,43.0,
20191021,공사장6(세운재정비촉진지구),,,,,76.0,50.0,
20191021,공사장7,,,,,50.0,35.0,
20191021,공원1(종묘),,,,,36.0,30.0,
20191021,공원2(경희궁),,,,,36.0,30.0,
20191021,공항대로,0.052,0.01,,0.005,53.0,28.0,0.6
20191021,관악구,0.031,0.023,,0.003,,,0.7
20191021,관악산,0.012,0.019,,0.003,46.0,28.0,0.5
20191021,광진구,0.029,0.02,,0.002,39.0,22.0,0.8
20191021,구로구,0.039,0.027,,0.004,30.0,18.0,0.4
20191021,궁동,0.022,0.01,,0.004,42.0,24.0,0.4
20191021,금천구,0.039,0.018,,0.003,36.0,23.0,0.6
20191021,남산,0.007,0.034,,0.004,45.0,26.0,0.6
20191021,노원구,0.023,0.015,,0.004,38.0,27.0,0.6
20191021,도로변1(광화문역),,,,,34.0,28.0,
20191021,도로변10(종로5가-2),,,,,35.0,22.0,
20191021,도로변2(종로5가),,,,,37.0,30.0,
20191021,도로변3(종각역),,,,,40.0,32.0,
20191021,도로변5(명동역),,,,,39.0,31.0,
20191021,도로변6(종로3가역),,,,,38.0,31.0,
20191021,도로변7(충무로역),,,,,38.0,31.0,
20191021,도로변8(경복궁역),,,,,37.0,30.0,
20191021,도로변9(동대문역사공원역),,,,,38.0,31.0,
20191021,도봉구,0.026,0.025,,0.003,35.0,22.0,0.6
20191021,동대문구,,,,,,,
20191021,동작구,0.041,0.015,,0.003,42.0,27.0,0.6
20191021,동작대로,0.061,0.011,,0.006,42.0,21.0,0.7
20191021,마포구,0.048,0.029,,0.002,,,0.6
20191021,마포아트센터,0.043,0.02,,0.004,45.0,24.0,0.4
20191021,북한산,0.011,0.036,,0.003,30.0,18.0,0.5
20191021,서대문구,0.03,0.024,,0.004,42.0,22.0,0.8
20191021,서울숲,0.03,0.016,,0.004,40.0,22.0,1.1
20191021,서초구,0.044,0.021,,0.003,39.0,20.0,0.5
20191021,성동구,0.04,0.02,,0.004,35.0,20.0,0.5
20191021,성북구,0.038,0.019,,0.002,52.0,21.0,0.6
20191021,세곡,0.037,0.008,,0.003,36.0,21.0,0.7
20191021,송파구,0.04,0.021,,0.003,36.0,22.0,0.7
20191021,시장1(통인시장),,,,,36.0,29.0,
20191021,시장2(남대문시장),,,,,39.0,32.0,
20191021,시장3(중부시장),,,,,33.0,27.0,
20191021,시장4(방산시장),,,,,36.0,29.0,
20191021,시장5(동대문쇼핑센터),,,,,40.0,32.0,
20191021,시흥대로,0.071,0.009,,0.004,42.0,24.0,0.9
20191021,신촌로,0.064,0.008,,0.004,50.0,32.0,0.9
20191021,양천구,0.045,0.027,,0.007,54.0,31.0,0.7
20191021,영등포구,0.046,0.017,,0.003,41.0,29.0,0.6
20191021,영등포로,0.059,0.013,,0.003,52.0,33.0,0.8
20191021,올림픽공원,0.027,0.014,,0.002,41.0,20.0,0.7
20191021,용산구,0.038,0.019,,0.003,31.0,26.0,0.6
20191021,은평구,0.034,0.025,,0.004,39.0,26.0,0.7
20191021,을지로(금속),,,,,42.0,34.0,
20191021,을지인쇄골목1(인쇄골목),,,,,76.0,41.0,
20191021,을지인쇄골목2(인쇄골목),,,,,36.0,29.0,
20191021,자연사박물관,,,,,45.0,27.0,
20191021,정릉로,0.072,0.005,,0.004,37.0,28.0,0.6
20191021,종로,0.042,0.015,,0.003,34.0,20.0,0.6
20191021,종로구,0.04,0.016,,0.003,39.0,26.0,0.7
20191021,중구,0.044,0.02,,0.003,37.0,25.0,0.7
20191021,중랑구,,,,,,,
20191021,천호대로,0.049,0.011,,0.003,47.0,23.0,0.7
20191021,청계천(청계천로),,,,,38.0,31.0,
20191021,청계천로,0.05,0.014,,0.004,42.0,29.0,1.0
20191021,파출소1(태평로),,,,,40.0,32.0,
20191021,파출소2(명동),,,,,37.0,31.0,
20191021,학교1(덕수초),,,,,35.0,29.0,
20191021,학교2(재동초),,,,,34.0,28.0,
20191021,학교3(운현초),,,,,36.0,28.0,
20191021,학교4(금화초),,,,,37.0,30.0,
20191021,학교5(효제초),,,,,34.0,28.0,
20191021,학교6(충무초),,,,,33.0,27.0,
20191021,학교7(창덕여중),,,,,36.0,29.0,
20191021,학교8(덕성여중),,,,,34.0,28.0,
20191021,한강대로,0.053,0.014,,0.005,43.0,25.0,1.0
20191021,행주,0.032,0.024,,0.004,53.0,27.0,0.9
20191021,홍릉로,0.044,0.014,,0.003,45.0,27.0,0.8
20191021,화랑로,0.041,0.01,,0.002,48.0,24.0,0.5
20191020,강남구,0.047,0.03,,0.011,37.0,21.0,0.6
20191020,강남구청1(SGA),,,,,34.0,28.0,
20191020,강남구청2(랩코),,,,,37.0,30.0,
20191020,강남구청3(센트리),,,,,61.0,47.0,
20191020,강동구,0.027,0.017,,0.003,42.0,24.0,0.5
20191020,강변북로,0.047,0.011,,0.004,40.0,27.0,0.6
20191020,강북구,0.017,0.021,,0.002,43.0,25.0,0.5
20191020,강서구,0.031,0.023,,0.005,46.0,29.0,0.6
20191020,공사장1(삼성병원),,,,,46.0,32.0,
20191020,공사장2(신문로),,,,,60.0,44.0,
20191020,공사장3(효제동),,,,,43.0,34.0,
20191020,공사장4(저동2지구),,,,,56.0,43.0,
20191020,공사장5(효제동),,,,,72.0,55.0,
20191020,공사장7,,,,,61.0,46.0,
20191020,공원1(종묘),,,,,35.0,29.0,
20191020,공원2(경희궁),,,,,37.0,30.0,
20191020,공항대로,0.033,0.016,,0.005,41.0,24.0,0.5
20191020,관악구,0.021,0.02,,0.003,,,0.6
20191020,관악산,0.011,0.035,,0.003,46.0,25.0,0.5
20191020,광진구,0.024,0.018,,0.002,40.0,28.0,0.8
20191020,구로구,0.028,0.03,,0.004,33.0,19.0,0.4
20191020,궁동,0.009,0.014,,0.004,34.0,23.0,0.4
20191020,금천구,0.028,0.027,,0.003,35.0,23.0,0.6
20191020,남산,0.007,0.028,,0.003,39.0,22.0,0.6
20191020,노원구,0.015,0.018,,0.004,30.0,22.0,0.5
20191020,도로변1(광화문역),,,,,35.0,29.0,
20191020,도로변10(종로5가-2),,,,,35.0,22.0,
20191020,도로변2(종로5가),,,,,35.0,28.0,
20191020,도로변3(종각역),,,,,40.0,32.0,
20191020,도로변5(명동역),,,,,39.0,32.0,
20191020,도로변6(종로3가역),,,,,38.0,31.0,
20191020,도로변7(충무로역),,,,,38.0,31.0,
20191020,도로변8(경복궁역),,,,,38.0,31.0,
20191020,도로변9(동대문역사공원역),,,,,37.0,31.0,
20191020,도봉구,0.018,0.026,,0.002,33.0,21.0,0.5
20191020,동대문구,,,,,,,
20191020,동작구,0.027,0.021,,0.003,40.0,26.0,0.5
20191020,동작대로,0.042,0.017,,0.005,43.0,23.0,0.6
20191020,마포구,,,,,,,
20191020,마포아트센터,0.027,0.026,,0.003,40.0,23.0,0.4
20191020,북한산,0.01,0.028,,0.002,32.0,18.0,0.5
20191020,서대문구,0.021,0.026,,0.004,39.0,20.0,0.8
20191020,서울숲,0.021,0.019,,0.004,36.0,18.0,1.1
20191020,서초구,0.029,0.026,,0.003,37.0,20.0,0.4
20191020,성동구,0.03,0.024,,0.003,31.0,20.0,0.5
20191020,성북구,0.029,0.02,,0.002,45.0,21.0,0.6
20191020,세곡,0.023,0.014,,0.003,25.0,16.0,0.6
20191020,송파구,0.031,0.022,,0.003,35.0,25.0,0.5
20191020,시장1(통인시장),,,,,38.0,30.0,
20191020,시장2(남대문시장),,,,,38.0,31.0,
20191020,시장3(중부시장),,,,,32.0,27.0,
20191020,시장4(방산시장),,,,,34.0,28.0,
20191020,시장5(동대문쇼핑센터),,,,,38.0,30.0,
20191020,시흥대로,0.048,0.015,,0.004,41.0,24.0,0.8
20191020,신촌로,0.044,0.016,,0.003,45.0,30.0,0.7
20191020,양천구,0.034,0.03,,0.008,48.0,29.0,0.6
20191020,영등포구,0.032,0.024,,0.003,36.0,26.0,0.5
20191020,영등포로,0.044,0.017,,0.003,51.0,34.0,0.7
20191020,올림픽공원,0.022,0.015,,0.002,32.0,18.0,0.7
20191020,용산구,0.03,0.021,,0.003,28.0,22.0,0.5
20191020,은평구,0.02,0.03,,0.004,35.0,25.0,0.6
20191020,을지로(금속),,,,,39.0,32.0,
20191020,을지인쇄골목1(인쇄골목),,,,,69.0,41.0,
20191020,을지인쇄골목2(인쇄골목),,,,,34.0,28.0,
20191020,자연사박물관,,,,,34.0,22.0,
20191020,정릉로,0.055,0.006,,0.004,34.0,27.0,0.6
20191020,종로,0.029,0.019,,0.003,31.0,18.0,0.5
20191020,종로구,0.028,0.018,,0.003,33.0,21.0,0.5
20191020,중구,0.03,0.023,,0.003,34.0,22.0,0.5
20191020,중랑구,,,,,,,
20191020,천호대로,0.035,0.014,,0.003,40.0,23.0,0.6
20191020,청계천(청계천로),,,,,38.0,31.0,
